LipidProbe,gene_name,logFC,pvalue,hit_annotation,CellLine
bf-GPI,MYCBP2,-0.02,0.974110489,no hit,HeLa
bf-GPI,UBXN4,-0.02,0.984446724,no hit,HeLa
bf-GPI,SEH1L,-0.02,0.981195482,no hit,HeLa
bf-GPI,STIP1,-0.02,0.96640439,no hit,HeLa
bf-GPI,NCAPD2,-0.02,0.974704726,no hit,HeLa
bf-GPI,TMPO,-0.02,0.983209079,no hit,HeLa
bf-GPI,DKFZp686I0180,-0.02,0.983209079,no hit,HeLa
bf-GPI,KIAA1861,-0.02,0.974492245,no hit,HeLa
bf-GPI,CAA28352.1,-0.02,0.990922174,no hit,HeLa
bf-GPI,"proteasome alpha 2 subunit variant, partial [Homo sapiens]",-0.02,0.96640439,no hit,HeLa
bf-GPI,HCFC1,-0.02,0.977326083,no hit,HeLa
bf-GPI,BAG60547.1,-0.02,0.974680241,no hit,HeLa
bf-GPI,PPP5C,-0.02,0.985014943,no hit,HeLa
bf-GPI,CYFIP1,-0.02,0.972887641,no hit,HeLa
bf-GPI,GPI,-0.02,0.96640439,no hit,HeLa
bf-GPI,HSPA5,-0.02,0.96640439,no hit,HeLa
bf-GPI,BAF85066.1,-0.02,0.968331679,no hit,HeLa
bf-GPI,"N-myc-interactor, partial [Homo sapiens]",-0.02,0.96640439,no hit,HeLa
bf-GPI,nucleophosmin [Homo sapiens],-0.02,0.96640439,no hit,HeLa
bf-GPI,RPL10,-0.02,0.96640439,no hit,HeLa
bf-GPI,RPSA,-0.02,0.96640439,no hit,HeLa
bf-GPI,KIAA0123,-0.02,0.988639182,no hit,HeLa
bf-GPI,FBL,-0.02,0.966489697,no hit,HeLa
bf-GPI,TPD52L1,-0.02,0.966489697,no hit,HeLa
bf-GPI,HSPC158 [Homo sapiens],-0.02,0.96640439,no hit,HeLa
bf-GPI,SERBP1,-0.02,0.96640439,no hit,HeLa
bf-GPI,TBC1D15,-0.02,0.96640439,no hit,HeLa
bf-GPI,RIMOC1,-0.02,0.973212296,no hit,HeLa
bf-GPI,CACYBP,-0.02,0.96640439,no hit,HeLa
bf-GPI,"EBNA-2 co-activator variant, partial [Homo sapiens]",-0.02,0.96640439,no hit,HeLa
bf-GPI,ITPR3,-0.02,0.968451622,no hit,HeLa
bf-GPI,FLNB,-0.02,0.96640439,no hit,HeLa
bf-GPI,FP1047 [Homo sapiens],-0.02,0.96640439,no hit,HeLa
bf-GPI,HNRNPUL1,-0.02,0.984446724,no hit,HeLa
bf-GPI,"ribophorin I variant, partial [Homo sapiens]",-0.02,0.96640439,no hit,HeLa
bf-GPI,FLNC,-0.02,0.96640439,no hit,HeLa
bf-GPI,DNM2,-0.02,0.970294567,no hit,HeLa
bf-GPI,PDHA1,-0.02,0.96640439,no hit,HeLa
bf-GPI,COIL,-0.02,0.96640439,no hit,HeLa
bf-GPI,HSPA13,-0.02,0.978357797,no hit,HeLa
bf-GPI,AIFM1,-0.03,0.96640439,no hit,HeLa
bf-GPI,CCDC124,-0.03,0.96640439,no hit,HeLa
bf-GPI,VPS4B,-0.03,0.968331679,no hit,HeLa
bf-GPI,"solute carrier family 16, member 3 variant, partial [Homo sapiens]",-0.03,0.981811551,no hit,HeLa
bf-GPI,DIRAS2,-0.03,0.984604513,no hit,HeLa
bf-GPI,"dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex) variant, partial [Homo sapiens]",-0.03,0.968579553,no hit,HeLa
bf-GPI,EXOSC2,-0.03,0.968331679,no hit,HeLa
bf-GPI,"eukaryotic translation initiation factor 3, subunit 2 beta, 36kDa variant, partial [Homo sapiens]",-0.03,0.96640439,no hit,HeLa
bf-GPI,BAG37187.1,-0.03,0.96640439,no hit,HeLa
bf-GPI,BAA91997.1,-0.03,0.982461169,no hit,HeLa
bf-GPI,C1orf33,-0.03,0.966489697,no hit,HeLa
bf-GPI,MAGOHB,-0.03,0.97140402,no hit,HeLa
bf-GPI,RFC2,-0.03,0.968451622,no hit,HeLa
bf-GPI,SNW1,-0.03,0.96640439,no hit,HeLa
bf-GPI,BAG35354.1,-0.03,0.970610474,no hit,HeLa
bf-GPI,MRI1,-0.03,0.969182993,no hit,HeLa
bf-GPI,OSGEP,-0.03,0.982133932,no hit,HeLa
bf-GPI,RPS4X,-0.03,0.963954914,no hit,HeLa
bf-GPI,NUP205,-0.03,0.966981754,no hit,HeLa
bf-GPI,CTNNA1,-0.03,0.963954914,no hit,HeLa
bf-GPI,SGT1B protein [Homo sapiens],-0.03,0.968451622,no hit,HeLa
bf-GPI,TAF5L,-0.03,0.981195482,no hit,HeLa
bf-GPI,PPFIBP1,-0.03,0.978357797,no hit,HeLa
bf-GPI,MST017,-0.03,0.963954914,no hit,HeLa
bf-GPI,U2AF1,-0.03,0.967038105,no hit,HeLa
bf-GPI,SUPV3L1,-0.03,0.981195482,no hit,HeLa
bf-GPI,HNRNPA1,-0.03,0.963954914,no hit,HeLa
bf-GPI,KRT7,-0.03,0.963954914,no hit,HeLa
bf-GPI,kinesin-like protein KIF2 [Homo sapiens],-0.04,0.98830577,no hit,HeLa
bf-GPI,GTPase-activating protein [Homo sapiens],-0.04,0.97905749,no hit,HeLa
bf-GPI,PDXK,-0.04,0.96640439,no hit,HeLa
bf-GPI,TRMT2A,-0.04,0.96640439,no hit,HeLa
bf-GPI,ACOT2,-0.04,0.96640439,no hit,HeLa
bf-GPI,CALD1,-0.04,0.963954914,no hit,HeLa
bf-GPI,HNRPF,-0.04,0.963954914,no hit,HeLa
bf-GPI,KIAA0179,-0.04,0.992456493,no hit,HeLa
bf-GPI,TCOF1,-0.04,0.96640439,no hit,HeLa
bf-GPI,KIAA0152,-0.04,0.96640439,no hit,HeLa
bf-GPI,CNN2,-0.04,0.96640439,no hit,HeLa
bf-GPI,ANXA2,-0.04,0.963428384,no hit,HeLa
bf-GPI,TOR1A,-0.04,0.981195482,no hit,HeLa
bf-GPI,SLC25A13,-0.04,0.962727712,no hit,HeLa
bf-GPI,NUP88,-0.04,0.96640439,no hit,HeLa
bf-GPI,ERp60,-0.04,0.962727712,no hit,HeLa
bf-GPI,UBE2O,-0.04,0.96640439,no hit,HeLa
bf-GPI,VAPB,-0.04,0.96640439,no hit,HeLa
bf-GPI,"Dihydrolipoamide dehydrogenase, variant, partial [Homo sapiens]",-0.04,0.960633121,no hit,HeLa
bf-GPI,SMC4L1,-0.04,0.966489697,no hit,HeLa
bf-GPI,MYOF,-0.04,0.960007326,no hit,HeLa
bf-GPI,eIF5,-0.04,0.96640439,no hit,HeLa
bf-GPI,ALDH7A1,-0.04,0.959494495,no hit,HeLa
bf-GPI,BAC11692.1,-0.04,0.96640439,no hit,HeLa
bf-GPI,ANKZF1,-0.04,0.97748342,no hit,HeLa
bf-GPI,BRWD2,-0.04,0.980878215,no hit,HeLa
bf-GPI,STAT3,-0.04,0.96640439,no hit,HeLa
bf-GPI,COBL,-0.04,0.978357797,no hit,HeLa
bf-GPI,BAG61335.1,-0.04,0.96640439,no hit,HeLa
bf-GPI,EIF3CL,-0.04,0.963954914,no hit,HeLa
bf-GPI,hCAP-E,-0.04,0.963954914,no hit,HeLa
bf-GPI,CAPNS1,-0.04,0.963954914,no hit,HeLa
bf-GPI,BAH13266.1,-0.04,0.96640439,no hit,HeLa
bf-GPI,DNPEP,-0.04,0.981033105,no hit,HeLa
bf-GPI,"apolipoprotein D, apoD [human, plasma, Peptide, 246 aa]",-0.04,0.993907599,no hit,HeLa
bf-GPI,YWHAG,-0.04,0.963954914,no hit,HeLa
bf-GPI,BAF83740.1,-0.04,0.95367467,no hit,HeLa
bf-GPI,VTN,-0.04,0.963954914,no hit,HeLa
bf-GPI,"MURR1 variant, partial [Homo sapiens]",-0.04,0.993975579,no hit,HeLa
bf-GPI,CHD4,-0.04,0.963954914,no hit,HeLa
bf-GPI,DPP9,-0.04,0.99616346,no hit,HeLa
bf-GPI,WBP2,-0.04,0.99997298,no hit,HeLa
bf-GPI,"importin 4 variant, partial [Homo sapiens]",-0.04,0.963954914,no hit,HeLa
bf-GPI,BAG35212.1,-0.04,0.981195482,no hit,HeLa
bf-GPI,FUCA1,-0.04,0.989323701,no hit,HeLa
bf-GPI,GTF2I,-0.04,0.951765594,no hit,HeLa
bf-GPI,BLVRB,-0.05,0.96640439,no hit,HeLa
bf-GPI,RAN,-0.05,0.950907389,no hit,HeLa
bf-GPI,COPA,-0.05,0.950783595,no hit,HeLa
bf-GPI,"DnaJ (Hsp40) homolog, subfamily B, member 4 variant, partial [Homo sapiens]",-0.05,0.982461169,no hit,HeLa
bf-GPI,CCT2,-0.05,0.948647902,no hit,HeLa
bf-GPI,SLC3A2,-0.05,0.948647902,no hit,HeLa
bf-GPI,BPNT1,-0.05,0.96640439,no hit,HeLa
bf-GPI,"FUS interacting protein (serine-arginine rich) 1 isoform 2 variant, partial [Homo sapiens]",-0.05,0.96640439,no hit,HeLa
bf-GPI,HSP90B1,-0.05,0.947769024,no hit,HeLa
bf-GPI,NDUFS1,-0.05,0.956220282,no hit,HeLa
bf-GPI,TFRC,-0.05,0.944667842,no hit,HeLa
bf-GPI,CD44,-0.05,0.963954914,no hit,HeLa
bf-GPI,HCA56,-0.05,0.974110489,no hit,HeLa
bf-GPI,RPL3,-0.05,0.94390783599999994,no hit,HeLa
bf-GPI,"type I keratin 16, K16",-0.05,0.96640439,no hit,HeLa
bf-GPI,SARS2,-0.05,0.96640439,no hit,HeLa
bf-GPI,HME1,-0.05,0.963954914,no hit,HeLa
bf-GPI,CTTN,-0.05,0.962727712,no hit,HeLa
bf-GPI,"embryonic ectoderm development protein, partial [Homo sapiens]",-0.05,0.984446724,no hit,HeLa
bf-GPI,ALDH3A2,-0.05,0.963954914,no hit,HeLa
bf-GPI,SPAG9,-0.05,0.963954914,no hit,HeLa
bf-GPI,DKFZp686B1823,-0.05,0.939451957,no hit,HeLa
bf-GPI,G22P1,-0.05,0.938777691,no hit,HeLa
bf-GPI,NAG,-0.05,0.96640439,no hit,HeLa
bf-GPI,NUMBL,-0.05,0.993682325,no hit,HeLa
bf-GPI,ADSL,-0.05,0.941310105,no hit,HeLa
bf-GPI,SUMO1,-0.05,0.96640439,no hit,HeLa
bf-GPI,AGFG1,-0.05,0.96640439,no hit,HeLa
bf-GPI,ATP2B1,-0.05,0.96640439,no hit,HeLa
bf-GPI,ACLY,-0.05,0.934405468,no hit,HeLa
bf-GPI,NPEPPS,-0.05,0.933727952,no hit,HeLa
bf-GPI,CBR1,-0.05,0.933727952,no hit,HeLa
bf-GPI,PVR,-0.05,0.97748342,no hit,HeLa
bf-GPI,DKFZp451I037,-0.05,0.962727712,no hit,HeLa
bf-GPI,RPLP0,-0.06,0.931947543,no hit,HeLa
bf-GPI,NT5C2,-0.06,0.96640439,no hit,HeLa
bf-GPI,HK1,-0.06,0.927977246,no hit,HeLa
bf-GPI,HSDL2,-0.06,0.925775467,no hit,HeLa
bf-GPI,CACHD1,-0.06,0.998867419,no hit,HeLa
bf-GPI,hTOM,-0.06,0.966040528,no hit,HeLa
bf-GPI,NHP2,-0.06,0.983021395,no hit,HeLa
bf-GPI,TRX1,-0.06,0.963954914,no hit,HeLa
bf-GPI,BAA91752.1,-0.06,0.96640439,no hit,HeLa
bf-GPI,INPPL1,-0.06,0.96640439,no hit,HeLa
bf-GPI,CSNK2A1,-0.06,0.922766238,no hit,HeLa
bf-GPI,OSBPL10,-0.06,0.968451622,no hit,HeLa
bf-GPI,GSTP1,-0.06,0.922507086,no hit,HeLa
bf-GPI,ATAD2,-0.06,0.996220141,no hit,HeLa
bf-GPI,RNF213,-0.06,0.963954914,no hit,HeLa
bf-GPI,SCC-112,-0.06,0.963954914,no hit,HeLa
bf-GPI,GPAT,-0.06,0.964845464,no hit,HeLa
bf-GPI,LIMCH1,-0.06,0.96640439,no hit,HeLa
bf-GPI,leucyl tRNA synthetase [Homo sapiens],-0.06,0.9222603,no hit,HeLa
bf-GPI,"ribosomal protein L5 variant, partial [Homo sapiens]",-0.06,0.945149403,no hit,HeLa
bf-GPI,VDAC1,-0.06,0.921761401,no hit,HeLa
bf-GPI,"eukaryotic translation initiation factor 4 gamma, 3 variant, partial [Homo sapiens]",-0.06,0.99616346,no hit,HeLa
bf-GPI,BAG58215.1,-0.06,0.920731562,no hit,HeLa
bf-GPI,PRKAA1,-0.06,0.963954914,no hit,HeLa
bf-GPI,NUP210,-0.06,0.919077451,no hit,HeLa
bf-GPI,HGH1,-0.06,0.963954914,no hit,HeLa
bf-GPI,CGI-51 protein [Homo sapiens],-0.06,0.963954914,no hit,HeLa
bf-GPI,PPP4R1,-0.06,0.98830577,no hit,HeLa
bf-GPI,P1cdc47,-0.06,0.915593151,no hit,HeLa
bf-GPI,KRT8,-0.06,0.914720169,no hit,HeLa
bf-GPI,CARS1,-0.06,0.955233727,no hit,HeLa
bf-GPI,INPP1,-0.07,0.963954914,no hit,HeLa
bf-GPI,EARS2,-0.07,0.963954914,no hit,HeLa
bf-GPI,BUD23,-0.07,0.963954914,no hit,HeLa
bf-GPI,PPP2R5D,-0.07,0.93839781,no hit,HeLa
bf-GPI,ALDH3A1,-0.07,0.963954914,no hit,HeLa
bf-GPI,GK001,-0.07,0.959660949,no hit,HeLa
bf-GPI,sly1p [Homo sapiens],-0.07,0.962727712,no hit,HeLa
bf-GPI,FNP001 [Homo sapiens],-0.07,0.991926804,no hit,HeLa
bf-GPI,BAG35769.1,-0.07,0.909878948,no hit,HeLa
bf-GPI,RSU1,-0.07,0.953053508,no hit,HeLa
bf-GPI,Csa-19 [Homo sapiens],-0.07,0.935428909,no hit,HeLa
bf-GPI,ERO1L,-0.07,0.963954914,no hit,HeLa
bf-GPI,YTHDC2,-0.07,0.963954914,no hit,HeLa
bf-GPI,CCDC134,-0.07,0.963954914,no hit,HeLa
bf-GPI,MYH9,-0.07,0.904004385,no hit,HeLa
bf-GPI,BAH12875.1,-0.07,0.933727952,no hit,HeLa
bf-GPI,FMNL1,-0.07,0.964845464,no hit,HeLa
bf-GPI,COQ8B,-0.07,0.968451622,no hit,HeLa
bf-GPI,KPNA2,-0.07,0.903126189,no hit,HeLa
bf-GPI,SERPINH1,-0.07,0.903090206,no hit,HeLa
bf-GPI,CAST,-0.07,0.902205224,no hit,HeLa
bf-GPI,WDR36,-0.07,0.963954914,no hit,HeLa
bf-GPI,BAF85500.1,-0.07,0.948195036,no hit,HeLa
bf-GPI,NES,-0.07,0.948195036,no hit,HeLa
bf-GPI,"A0=heterogeneous nuclear ribonucleoprotein [human, placenta, Peptide, 305 aa]",-0.07,0.898424455,no hit,HeLa
bf-GPI,SUN1,-0.07,0.963954914,no hit,HeLa
bf-GPI,HARS1,-0.07,0.907663765,no hit,HeLa
bf-GPI,AP2A1,-0.07,0.933207228,no hit,HeLa
bf-GPI,DPI,-0.07,0.963954914,no hit,HeLa
bf-GPI,HSPA8,-0.07,0.89703708,no hit,HeLa
bf-GPI,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide [Homo sapiens]",-0.07,0.913513189,no hit,HeLa
bf-GPI,"replication protein A1, 70kDa variant, partial [Homo sapiens]",-0.07,0.895337239,no hit,HeLa
bf-GPI,CPSF6,-0.07,0.962727712,no hit,HeLa
bf-GPI,"DEAD box polypeptide 17 isoform p82 variant, partial [Homo sapiens]",-0.07,0.894311054,no hit,HeLa
bf-GPI,GDAP1,-0.07,0.99616346,no hit,HeLa
bf-GPI,N-acetylglucosamide-(beta 1-4)-galactosyltransferase [Homo sapiens],-0.07,0.931947543,no hit,HeLa
bf-GPI,CPT1A,-0.07,0.959494495,no hit,HeLa
bf-GPI,unknown protein [Homo sapiens],-0.07,0.942622417,no hit,HeLa
bf-GPI,COPS4,-0.07,0.924931243,no hit,HeLa
bf-GPI,PFAS,-0.07,0.890143437,no hit,HeLa
bf-GPI,GPX7,-0.08,0.96640439,no hit,HeLa
bf-GPI,SEC22B,-0.08,0.887993875,no hit,HeLa
bf-GPI,sorbitol dehydrogenase [Homo sapiens],-0.08,0.941199969,no hit,HeLa
bf-GPI,"hCG2016942, isoform CRA_d [Homo sapiens]",-0.08,0.939431609,no hit,HeLa
bf-GPI,DKFZp566E144,-0.08,0.935239812,no hit,HeLa
bf-GPI,MSTP005 [Homo sapiens],-0.08,0.924326637,no hit,HeLa
bf-GPI,IPO5,-0.08,0.886651341,no hit,HeLa
bf-GPI,FOE [Homo sapiens],-0.08,0.963428384,no hit,HeLa
bf-GPI,"translocase of inner mitochondrial membrane 44 homolog, partial [Homo sapiens]",-0.08,0.959494495,no hit,HeLa
bf-GPI,BAG1,-0.08,0.935239812,no hit,HeLa
bf-GPI,BAG53005.1,-0.08,0.885551993,no hit,HeLa
bf-GPI,AHNAK2,-0.08,0.955827092,no hit,HeLa
bf-GPI,FKBP2,-0.08,0.99616346,no hit,HeLa
bf-GPI,NCEH1,-0.08,0.95868588,no hit,HeLa
bf-GPI,PSMD13,-0.08,0.914347516,no hit,HeLa
bf-GPI,TAGLN,-0.08,0.884586649,no hit,HeLa
bf-GPI,FUBP3,-0.08,0.91654556,no hit,HeLa
bf-GPI,sialyltransferase [Homo sapiens],-0.08,0.99616346,no hit,HeLa
bf-GPI,PPP2CA,-0.08,0.935428909,no hit,HeLa
bf-GPI,por,-0.08,0.882427611,no hit,HeLa
bf-GPI,BAG37182.1,-0.08,0.956220282,no hit,HeLa
bf-GPI,TTC1,-0.08,0.951982885,no hit,HeLa
bf-GPI,DHFR,-0.08,0.919305037,no hit,HeLa
bf-GPI,GSTZ1,-0.08,0.953270813,no hit,HeLa
bf-GPI,BAG53511.1,-0.08,0.99616346,no hit,HeLa
bf-GPI,TPM2,-0.08,0.915593151,no hit,HeLa
bf-GPI,ITGB4BP,-0.08,0.903844746,no hit,HeLa
bf-GPI,SAAL1,-0.08,0.96640439,no hit,HeLa
bf-GPI,C1orf198,-0.08,0.990922174,no hit,HeLa
bf-GPI,"DNA-binding protein B, partial [Homo sapiens]",-0.08,0.927977246,no hit,HeLa
bf-GPI,DDX6,-0.08,0.92752425,no hit,HeLa
bf-GPI,ABHD11,-0.08,0.964845464,no hit,HeLa
bf-GPI,CYRIB,-0.08,0.948195036,no hit,HeLa
bf-GPI,BAG62505.1,-0.08,0.96640439,no hit,HeLa
bf-GPI,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A variant, partial [Homo sapiens]",-0.08,0.872561642,no hit,HeLa
bf-GPI,TMX3,-0.08,0.986259459,no hit,HeLa
bf-GPI,CHMP4B,-0.08,0.959494495,no hit,HeLa
bf-GPI,PAFAH1B1,-0.08,0.954563862,no hit,HeLa
bf-GPI,SEPTIN7,-0.08,0.910583918,no hit,HeLa
bf-GPI,PSMC3,-0.08,0.871675305,no hit,HeLa
bf-GPI,"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3 variant, partial [Homo sapiens]",-0.08,0.870840534,no hit,HeLa
bf-GPI,KIAA1303,-0.08,0.97748342,no hit,HeLa
bf-GPI,ECPAS,-0.09,0.935239812,no hit,HeLa
bf-GPI,EIF3A,-0.09,0.869921969,no hit,HeLa
bf-GPI,BAH13365.1,-0.09,0.8698833,no hit,HeLa
bf-GPI,DYNC1H1,-0.09,0.869837954,no hit,HeLa
bf-GPI,KIAA0391,-0.09,0.933053804,no hit,HeLa
bf-GPI,SERPINB6,-0.09,0.925775467,no hit,HeLa
bf-GPI,"chaperonin containing TCP1, subunit 8 (theta) variant, partial [Homo sapiens]",-0.09,0.864862565,no hit,HeLa
bf-GPI,KIAA0253,-0.09,0.939201847,no hit,HeLa
bf-GPI,COP9 complex subunit 7a [Homo sapiens],-0.09,0.963954914,no hit,HeLa
bf-GPI,glycyl tRNA synthetase [Homo sapiens],-0.09,0.864862565,no hit,HeLa
bf-GPI,HSD17B10,-0.09,0.864632545,no hit,HeLa
bf-GPI,DKFZp686A0439,-0.09,0.959494495,no hit,HeLa
bf-GPI,POTE-2 alpha-actin [Homo sapiens],-0.09,0.942616092,no hit,HeLa
bf-GPI,BAG59593.1,-0.09,0.882634888,no hit,HeLa
bf-GPI,PSMA1,-0.09,0.948195036,no hit,HeLa
bf-GPI,MYO1B,-0.09,0.930554975,no hit,HeLa
bf-GPI,SCYL2,-0.09,0.96640439,no hit,HeLa
bf-GPI,HADH,-0.09,0.859388325,no hit,HeLa
bf-GPI,BAG62619.1,-0.09,0.893965637,no hit,HeLa
bf-GPI,"suppressor of Ty 5 homolog variant, partial [Homo sapiens]",-0.09,0.924286251,no hit,HeLa
bf-GPI,THOC2,-0.09,0.9222603,no hit,HeLa
bf-GPI,WDR18,-0.09,0.99039227,no hit,HeLa
bf-GPI,PPFIBP2,-0.09,0.924931243,no hit,HeLa
bf-GPI,"hCG1996542, isoform CRA_a [Homo sapiens]",-0.09,0.95367467,no hit,HeLa
bf-GPI,ABCF1,-0.09,0.89526163,no hit,HeLa
bf-GPI,PXN,-0.09,0.96640439,no hit,HeLa
bf-GPI,BAG61173.1,-0.09,0.953053508,no hit,HeLa
bf-GPI,proteasome subunit p42 [Homo sapiens],-0.09,0.846980626,no hit,HeLa
bf-GPI,BAG59669.1,-0.09,0.845693471,no hit,HeLa
bf-GPI,RAB14,-0.09,0.933141703,no hit,HeLa
bf-GPI,HAH-P,-0.09,0.968057878,no hit,HeLa
bf-GPI,TGM2,-0.1,0.844044897,no hit,HeLa
bf-GPI,CORO1C,-0.1,0.915593151,no hit,HeLa
bf-GPI,"hCG1639857, partial [Homo sapiens]",-0.1,0.96640439,no hit,HeLa
bf-GPI,SMARCA1,-0.1,0.96640439,no hit,HeLa
bf-GPI,HR21spA,-0.1,0.948647902,no hit,HeLa
bf-GPI,BAF83589.1,-0.1,0.910583918,no hit,HeLa
bf-GPI,PLS3,-0.1,0.840097315,no hit,HeLa
bf-GPI,RPL18,-0.1,0.840092347,no hit,HeLa
bf-GPI,TNPO1,-0.1,0.83917273,no hit,HeLa
bf-GPI,AK6,-0.1,0.920382457,no hit,HeLa
bf-GPI,ETF1,-0.1,0.851676598,no hit,HeLa
bf-GPI,RABL6,-0.1,0.949190262,no hit,HeLa
bf-GPI,UBR4,-0.1,0.953053508,no hit,HeLa
bf-GPI,AP1B1,-0.1,0.89703708,no hit,HeLa
bf-GPI,OXCT,-0.1,0.834427203,no hit,HeLa
bf-GPI,RPL13,-0.1,0.833857103,no hit,HeLa
bf-GPI,URO-D,-0.1,0.934405468,no hit,HeLa
bf-GPI,BAF82893.1,-0.1,0.915593151,no hit,HeLa
bf-GPI,SDCBP,-0.1,0.948195036,no hit,HeLa
bf-GPI,MRPL18,-0.1,0.984920944,no hit,HeLa
bf-GPI,NF110b [Homo sapiens],-0.1,0.832615454,no hit,HeLa
bf-GPI,GCAT,-0.1,0.988694049,no hit,HeLa
bf-GPI,BAT3 [Homo sapiens],-0.1,0.92505819,no hit,HeLa
bf-GPI,BAF84477.1,-0.1,0.871675305,no hit,HeLa
bf-GPI,PITPNB,-0.1,0.93028697,no hit,HeLa
bf-GPI,"special AT-rich sequence binding protein 1 variant, partial [Homo sapiens]",-0.1,0.987802992,no hit,HeLa
bf-GPI,SF3B3,-0.1,0.829633943,no hit,HeLa
bf-GPI,MYH10,-0.1,0.829633943,no hit,HeLa
bf-GPI,NOL9,-0.1,0.9222603,no hit,HeLa
bf-GPI,RRAS,-0.1,0.941310105,no hit,HeLa
bf-GPI,BAG52262.1,-0.1,0.96640439,no hit,HeLa
bf-GPI,USP47,-0.1,0.933727952,no hit,HeLa
bf-GPI,BCAP31,-0.1,0.947070457,no hit,HeLa
bf-GPI,E2IG3,-0.1,0.84552821,no hit,HeLa
bf-GPI,H_NH0022N19_gi18089094.sp_cds.1,-0.1,0.828690618,no hit,HeLa
bf-GPI,MINA,-0.1,0.993140369,no hit,HeLa
bf-GPI,WBSCR9,-0.1,0.868062854,no hit,HeLa
bf-GPI,PLA2G4A,-0.1,0.870179926,no hit,HeLa
bf-GPI,ATXN10,-0.1,0.826413214,no hit,HeLa
bf-GPI,serum albumin precursor [Homo sapiens],-0.1,0.825817946,no hit,HeLa
bf-GPI,"hCG28318, isoform CRA_b [Homo sapiens]",-0.1,0.981195482,no hit,HeLa
bf-GPI,ASL,-0.1,0.984446724,no hit,HeLa
bf-GPI,"neuropolypeptide h3 [human, brain, Peptide, 186 aa]",-0.1,0.825286854,no hit,HeLa
bf-GPI,PAK4,-0.1,0.985014943,no hit,HeLa
bf-GPI,NIT2,-0.1,0.91654556,no hit,HeLa
bf-GPI,NNT,-0.11,0.821950117,no hit,HeLa
bf-GPI,KCTD9,-0.11,0.972737174,no hit,HeLa
bf-GPI,"hCG2045902, isoform CRA_a [Homo sapiens]",-0.11,0.935428909,no hit,HeLa
bf-GPI,POP1,-0.11,0.924931243,no hit,HeLa
bf-GPI,DHP protein [Homo sapiens],-0.11,0.920016909,no hit,HeLa
bf-GPI,myosin phosphatase target subunit 1 variant 2 [Homo sapiens],-0.11,0.96640439,no hit,HeLa
bf-GPI,BAG60492.1,-0.11,0.894758958,no hit,HeLa
bf-GPI,CRIP2,-0.11,0.871675305,no hit,HeLa
bf-GPI,RPL8,-0.11,0.924931243,no hit,HeLa
bf-GPI,"nudix (nucleoside diphosphate linked moiety X)-type motif 4 isoform beta variant, partial [Homo sapiens]",-0.11,0.984446724,no hit,HeLa
bf-GPI,CPSF7,-0.11,0.927780972,no hit,HeLa
bf-GPI,MATR3,-0.11,0.815521203,no hit,HeLa
bf-GPI,CAA28571.1,-0.11,0.947070457,no hit,HeLa
bf-GPI,RARS2,-0.11,0.96640439,no hit,HeLa
bf-GPI,hCG18290 [Homo sapiens],-0.11,0.95290552,no hit,HeLa
bf-GPI,GTF2E2,-0.11,0.979625328,no hit,HeLa
bf-GPI,DKFZp686M24262,-0.11,0.884903411,no hit,HeLa
bf-GPI,ATP2A2,-0.11,0.811661312,no hit,HeLa
bf-GPI,EXOSC9,-0.11,0.933727952,no hit,HeLa
bf-GPI,SARS,-0.11,0.811661312,no hit,HeLa
bf-GPI,PRDX3,-0.11,0.811236509,no hit,HeLa
bf-GPI,"Isoleucyl-tRNA synthetase, cytoplasmic variant, partial [Homo sapiens]",-0.11,0.811236509,no hit,HeLa
bf-GPI,BAG35427.1,-0.11,0.822026006,no hit,HeLa
bf-GPI,MTHFD2,-0.11,0.899588306,no hit,HeLa
bf-GPI,HNRNPR,-0.11,0.810545808,no hit,HeLa
bf-GPI,ATP-dependent RNA helicase #46 [Homo sapiens],-0.11,0.810348273,no hit,HeLa
bf-GPI,AGK,-0.11,0.916959895,no hit,HeLa
bf-GPI,PTK9,-0.11,0.920012364,no hit,HeLa
bf-GPI,ERCC2,-0.11,0.934405468,no hit,HeLa
bf-GPI,epidermal cytokeratin 2 [Homo sapiens],-0.11,0.806778633,no hit,HeLa
bf-GPI,IDH1,-0.11,0.806709836,no hit,HeLa
bf-GPI,PDCD6IP,-0.11,0.806709836,no hit,HeLa
bf-GPI,PRKDC,-0.11,0.806709836,no hit,HeLa
bf-GPI,BAG37316.1,-0.11,0.806709836,no hit,HeLa
bf-GPI,RPP38,-0.11,0.968451622,no hit,HeLa
bf-GPI,CPSF1,-0.11,0.968451622,no hit,HeLa
bf-GPI,ARIH2,-0.11,0.973212296,no hit,HeLa
bf-GPI,LOC102724985,-0.11,0.935258359,no hit,HeLa
bf-GPI,SKB1Hs,-0.11,0.852469838,no hit,HeLa
bf-GPI,nuclear respiratory factor-2 subunit alpha [Homo sapiens],-0.11,0.996083936,no hit,HeLa
bf-GPI,UBA3,-0.11,0.935258359,no hit,HeLa
bf-GPI,GOLPH3,-0.11,0.883506,no hit,HeLa
bf-GPI,TMEM263,-0.12,0.9222603,no hit,HeLa
bf-GPI,PTMS,-0.12,0.845485155,no hit,HeLa
