Gene,Protein.ID,Protein.Description,logFC,AveExpr,comparison.label,sample,pvalue,hit_annotation
GPS1,Q13098,COP9 signalosome complex subunit 1,-0.985189964,22.4765791,PE_UV vs PE_NoUV,cytosole,1.20E-07,hit
ARFIP2,P53365,Arfaptin-2,-1.469829507,19.43713828,PE_UV vs PE_NoUV,cytosole,1.21E-07,hit
NUP155,O75694,Nuclear pore complex protein Nup155,-0.893387221,21.50406268,PE_UV vs PE_NoUV,cytosole,1.22E-07,hit
RPS12,P25398,40S ribosomal protein S12,-1.174807307,22.55290323,PE_UV vs PE_NoUV,cytosole,1.23E-07,hit
SEC13,P55735,Protein SEC13 homolog,-1.105001766,21.77500995,PE_UV vs PE_NoUV,cytosole,1.27E-07,hit
DBR1,Q9UK59,Lariat debranching enzyme,-1.062843557,19.36704529,PE_UV vs PE_NoUV,cytosole,1.29E-07,hit
EIF3D,O15371,Eukaryotic translation initiation factor 3 subunit D,-1.310486879,23.01960455,PE_UV vs PE_NoUV,cytosole,1.30E-07,hit
CDC42,P60953,Cell division control protein 42 homolog,-1.933145765,19.97706548,PE_UV vs PE_NoUV,cytosole,1.37E-07,hit
POLA1,P09884,DNA polymerase alpha catalytic subunit,-1.019480357,20.97223772,PE_UV vs PE_NoUV,cytosole,1.38E-07,hit
RPL27,P61353,60S ribosomal protein L27,-1.692433251,23.22837429,PE_UV vs PE_NoUV,cytosole,1.43E-07,hit
NEMF,O60524,Ribosome quality control complex subunit NEMF,-1.523057897,20.14898559,PE_UV vs PE_NoUV,cytosole,1.44E-07,hit
EIF6,P56537,Eukaryotic translation initiation factor 6,-1.03075356,19.96575808,PE_UV vs PE_NoUV,cytosole,1.45E-07,hit
PYM1,Q9BRP8,Partner of Y14 and mago,-2.199843822,18.93199986,PE_UV vs PE_NoUV,cytosole,1.45E-07,hit
POLR2B,P30876,DNA-directed RNA polymerase II subunit RPB2,-1.116138272,20.33015744,PE_UV vs PE_NoUV,cytosole,1.52E-07,hit
RPL10A,P62906,60S ribosomal protein L10a,-1.657974127,24.39980685,PE_UV vs PE_NoUV,cytosole,1.52E-07,hit
DHPS,P49366,Deoxyhypusine synthase,-1.264015989,20.29203351,PE_UV vs PE_NoUV,cytosole,1.71E-07,hit
PDXDC1,Q6P996,Pyridoxal-dependent decarboxylase domain-containing protein 1,-1.124139923,21.12271733,PE_UV vs PE_NoUV,cytosole,1.74E-07,hit
FNTA,P49354,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,-1.250026511,19.17411425,PE_UV vs PE_NoUV,cytosole,1.75E-07,hit
PSMB2,P49721,Proteasome subunit beta type-2,-1.075377306,23.29567616,PE_UV vs PE_NoUV,cytosole,1.75E-07,hit
COLGALT1,Q8NBJ5,Procollagen galactosyltransferase 1,-1.098844322,19.39200262,PE_UV vs PE_NoUV,cytosole,1.75E-07,hit
DHX36,Q9H2U1,ATP-dependent DNA/RNA helicase DHX36,-1.267289445,20.14367834,PE_UV vs PE_NoUV,cytosole,1.76E-07,hit
HPRT1,P00492,Hypoxanthine-guanine phosphoribosyltransferase,-1.47389357,23.07991949,PE_UV vs PE_NoUV,cytosole,1.76E-07,hit
AP1G1,O43747,AP-1 complex subunit gamma-1,-1.279039948,20.19578279,PE_UV vs PE_NoUV,cytosole,1.78E-07,hit
H2AC17,P0C0S8,Histone H2A type 1,-1.327420816,21.84227097,PE_UV vs PE_NoUV,cytosole,1.81E-07,hit
EIF2S1,P05198,Eukaryotic translation initiation factor 2 subunit 1,-1.333560444,23.49804777,PE_UV vs PE_NoUV,cytosole,1.82E-07,hit
RPS13,P62277,40S ribosomal protein S13,-1.717685191,23.64428584,PE_UV vs PE_NoUV,cytosole,1.84E-07,hit
PDLIM1,O00151,PDZ and LIM domain protein 1,-1.040371639,21.35265388,PE_UV vs PE_NoUV,cytosole,1.86E-07,hit
HIKESHI,Q53FT3,Protein Hikeshi,-1.62097631,18.77624538,PE_UV vs PE_NoUV,cytosole,1.86E-07,hit
PGM1,P36871,Phosphoglucomutase-1,-1.385011987,23.84117054,PE_UV vs PE_NoUV,cytosole,1.89E-07,hit
RPS7,P62081,40S ribosomal protein S7,-1.631957733,24.37351937,PE_UV vs PE_NoUV,cytosole,1.90E-07,hit
ZRANB2,O95218,Zinc finger Ran-binding domain-containing protein 2,-1.891282549,20.39480893,PE_UV vs PE_NoUV,cytosole,1.95E-07,hit
AIP,O00170,AH receptor-interacting protein,-1.300114364,19.78600505,PE_UV vs PE_NoUV,cytosole,1.95E-07,hit
RPL21,P46778,60S ribosomal protein L21,-1.781486817,23.60397373,PE_UV vs PE_NoUV,cytosole,1.97E-07,hit
ASCC2,Q9H1I8,Activating signal cointegrator 1 complex subunit 2,-1.066710424,18.54231893,PE_UV vs PE_NoUV,cytosole,2.08E-07,hit
RPS21,P63220,40S ribosomal protein S21,-1.161640742,21.93163739,PE_UV vs PE_NoUV,cytosole,2.08E-07,hit
RPL14,P50914,60S ribosomal protein L14,-2.093078834,24.06679308,PE_UV vs PE_NoUV,cytosole,2.08E-07,hit
SGTA,O43765,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,-1.166187806,21.29149373,PE_UV vs PE_NoUV,cytosole,2.11E-07,hit
PRKDC,P78527,DNA-dependent protein kinase catalytic subunit,-0.887326648,23.6422732,PE_UV vs PE_NoUV,cytosole,2.12E-07,hit
METTL1,Q9UBP6,tRNA (guanine-N(7)-)-methyltransferase,-1.062190949,19.65715366,PE_UV vs PE_NoUV,cytosole,2.13E-07,hit
WRNIP1,Q96S55,ATPase WRNIP1,-0.879040246,19.40835897,PE_UV vs PE_NoUV,cytosole,2.16E-07,hit
NONO,Q15233,Non-POU domain-containing octamer-binding protein,-0.963713177,21.30884219,PE_UV vs PE_NoUV,cytosole,2.17E-07,hit
FKBP5,Q13451,Peptidyl-prolyl cis-trans isomerase FKBP5,-0.870160445,21.97505759,PE_UV vs PE_NoUV,cytosole,2.17E-07,hit
NAP1L4,Q99733,Nucleosome assembly protein 1-like 4,-1.593062301,21.29789874,PE_UV vs PE_NoUV,cytosole,2.23E-07,hit
RPS26,P62854,40S ribosomal protein S26,-1.690565092,22.40314445,PE_UV vs PE_NoUV,cytosole,2.25E-07,hit
METTL16,Q86W50,RNA N6-adenosine-methyltransferase METTL16,-1.03915893,20.56794082,PE_UV vs PE_NoUV,cytosole,2.27E-07,hit
GLOD4,Q9HC38,Glyoxalase domain-containing protein 4,-1.620183719,21.67732313,PE_UV vs PE_NoUV,cytosole,2.31E-07,hit
PRRC2A,P48634,Protein PRRC2A,-2.279829094,17.95349782,PE_UV vs PE_NoUV,cytosole,2.37E-07,hit
RECQL,P46063,ATP-dependent DNA helicase Q1,-1.214097048,22.60312058,PE_UV vs PE_NoUV,cytosole,2.43E-07,hit
PSMA2,P25787,Proteasome subunit alpha type-2,-1.073295631,21.78729897,PE_UV vs PE_NoUV,cytosole,2.50E-07,hit
WDR70,Q9NW82,WD repeat-containing protein 70,-1.605104397,18.70349965,PE_UV vs PE_NoUV,cytosole,2.54E-07,hit
TPP2,P29144,Tripeptidyl-peptidase 2,-1.035565094,23.28595409,PE_UV vs PE_NoUV,cytosole,2.56E-07,hit
RAE1,P78406,mRNA export factor RAE1,-1.049084382,19.05647518,PE_UV vs PE_NoUV,cytosole,2.61E-07,hit
RAB2A,P61019,Ras-related protein Rab-2A,-1.148793246,20.49306175,PE_UV vs PE_NoUV,cytosole,2.62E-07,hit
CSDE1,O75534,Cold shock domain-containing protein E1,-1.445605074,23.49897968,PE_UV vs PE_NoUV,cytosole,2.63E-07,hit
CAPZB,P47756,F-actin-capping protein subunit beta,-1.251388886,22.81174421,PE_UV vs PE_NoUV,cytosole,2.67E-07,hit
SEPTIN7,Q16181,Septin-7,-1.116827206,18.1743281,PE_UV vs PE_NoUV,cytosole,2.71E-07,hit
RABGEF1,Q9UJ41,Rab5 GDP/GTP exchange factor,-1.259898634,18.87270787,PE_UV vs PE_NoUV,cytosole,2.73E-07,hit
CASP8,Q14790,Caspase-8,-1.42722631,19.38293564,PE_UV vs PE_NoUV,cytosole,2.85E-07,hit
ACP1,P24666,Low molecular weight phosphotyrosine protein phosphatase,-1.271065475,19.87729853,PE_UV vs PE_NoUV,cytosole,2.88E-07,hit
RPS19,P39019,40S ribosomal protein S19,-1.91024265,23.81043087,PE_UV vs PE_NoUV,cytosole,2.88E-07,hit
HSPA2,P54652,Heat shock-related 70 kDa protein 2,-1.45306077,19.07067155,PE_UV vs PE_NoUV,cytosole,2.91E-07,hit
HNRNPAB,Q99729,Heterogeneous nuclear ribonucleoprotein A/B,-1.161375593,20.23034502,PE_UV vs PE_NoUV,cytosole,2.94E-07,hit
SFPQ,P23246,"Splicing factor, proline- and glutamine-rich",-1.566498035,18.43019943,PE_UV vs PE_NoUV,cytosole,2.97E-07,hit
RPL19,P84098,60S ribosomal protein L19,-1.867447434,24.46406168,PE_UV vs PE_NoUV,cytosole,3.12E-07,hit
CTTN,Q14247,Src substrate cortactin,-1.358926954,19.68277617,PE_UV vs PE_NoUV,cytosole,3.17E-07,hit
PUS1,Q9Y606,Pseudouridylate synthase 1 homolog,-1.142996132,20.79331617,PE_UV vs PE_NoUV,cytosole,3.22E-07,hit
NSF,P46459,Vesicle-fusing ATPase,-1.246606225,17.51935171,PE_UV vs PE_NoUV,cytosole,3.22E-07,hit
HCFC1,P51610,Host cell factor 1,-1.014151829,17.97947759,PE_UV vs PE_NoUV,cytosole,3.37E-07,hit
BLVRB,P30043,Flavin reductase (NADPH),-1.670430351,20.39596324,PE_UV vs PE_NoUV,cytosole,3.38E-07,hit
IPO8,O15397,Importin-8,-0.887889144,21.09151358,PE_UV vs PE_NoUV,cytosole,3.39E-07,hit
ZPR1,O75312,Zinc finger protein ZPR1,-1.027918644,16.3205123,PE_UV vs PE_NoUV,cytosole,3.44E-07,hit
SRSF6,Q13247,Serine/arginine-rich splicing factor 6,-0.711189507,20.11897591,PE_UV vs PE_NoUV,cytosole,3.48E-07,hit
NUP98,P52948,Nuclear pore complex protein Nup98-Nup96,-0.962660137,19.23339412,PE_UV vs PE_NoUV,cytosole,3.55E-07,hit
TCP1,P17987,T-complex protein 1 subunit alpha,-1.767428947,23.28116371,PE_UV vs PE_NoUV,cytosole,3.71E-07,hit
FAU,P62861,FAU ubiquitin-like and ribosomal protein S30,-1.773116315,19.46036619,PE_UV vs PE_NoUV,cytosole,3.78E-07,hit
RANBP1,P43487,Ran-specific GTPase-activating protein,-1.872930909,20.86664844,PE_UV vs PE_NoUV,cytosole,3.82E-07,hit
PSMD13,Q9UNM6,26S proteasome non-ATPase regulatory subunit 13,-1.278313964,22.89954923,PE_UV vs PE_NoUV,cytosole,3.93E-07,hit
NHP2,Q9NX24,H/ACA ribonucleoprotein complex subunit 2,-1.21559865,19.39457024,PE_UV vs PE_NoUV,cytosole,4.04E-07,hit
CSTF1,Q05048,Cleavage stimulation factor subunit 1,-1.088868445,18.55965763,PE_UV vs PE_NoUV,cytosole,4.07E-07,hit
REXO2,Q9Y3B8,"Oligoribonuclease, mitochondrial",-1.704603757,20.07557014,PE_UV vs PE_NoUV,cytosole,4.09E-07,hit
FAM98B,Q52LJ0,Protein FAM98B,-1.0463445,18.33160113,PE_UV vs PE_NoUV,cytosole,4.28E-07,hit
RPL22,P35268,60S ribosomal protein L22,-1.805992535,22.09905177,PE_UV vs PE_NoUV,cytosole,4.53E-07,hit
POLR2A,P24928,DNA-directed RNA polymerase II subunit RPB1,-0.921254509,20.53026942,PE_UV vs PE_NoUV,cytosole,4.59E-07,hit
TRAFD1,O14545,TRAF-type zinc finger domain-containing protein 1,-1.713753337,17.13176098,PE_UV vs PE_NoUV,cytosole,4.61E-07,hit
SEC31A,O94979,Protein transport protein Sec31A,-0.793672674,22.41775171,PE_UV vs PE_NoUV,cytosole,4.62E-07,hit
RNASEH2B,Q5TBB1,Ribonuclease H2 subunit B,-1.37308215,19.68253147,PE_UV vs PE_NoUV,cytosole,4.72E-07,hit
DUT,P33316,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",-1.589269864,20.24030306,PE_UV vs PE_NoUV,cytosole,4.80E-07,hit
RANBP3,Q9H6Z4,Ran-binding protein 3,-1.399304318,19.7885465,PE_UV vs PE_NoUV,cytosole,4.84E-07,hit
POLA2,Q14181,DNA polymerase alpha subunit B,-0.814135063,19.49871813,PE_UV vs PE_NoUV,cytosole,5.03E-07,hit
IGF2BP3,O00425,Insulin-like growth factor 2 mRNA-binding protein 3,-0.94096641,21.17083493,PE_UV vs PE_NoUV,cytosole,5.30E-07,hit
CSNK2B,P67870,Casein kinase II subunit beta,-1.08635851,20.67873079,PE_UV vs PE_NoUV,cytosole,5.34E-07,hit
LUC7L,Q9NQ29,Putative RNA-binding protein Luc7-like 1,-0.96916103,18.85670488,PE_UV vs PE_NoUV,cytosole,5.52E-07,hit
AGL,P35573,Glycogen debranching enzyme,-1.166719642,23.33939652,PE_UV vs PE_NoUV,cytosole,5.55E-07,hit
CDK2,P24941,Cyclin-dependent kinase 2,-1.407093937,20.82936053,PE_UV vs PE_NoUV,cytosole,5.78E-07,hit
PKN2,Q16513,Serine/threonine-protein kinase N2,-1.002950879,21.13246689,PE_UV vs PE_NoUV,cytosole,5.86E-07,hit
ACO1,P21399,Cytoplasmic aconitate hydratase,-1.407114394,23.51749595,PE_UV vs PE_NoUV,cytosole,5.91E-07,hit
ACAT2,Q9BWD1,"Acetyl-CoA acetyltransferase, cytosolic",-1.154179327,21.43428902,PE_UV vs PE_NoUV,cytosole,6.32E-07,hit
CWF19L1,Q69YN2,CWF19-like protein 1,-1.086670448,17.26885749,PE_UV vs PE_NoUV,cytosole,6.39E-07,hit
UBE2E1,P51965,Ubiquitin-conjugating enzyme E2 E1,-1.318849493,20.46089278,PE_UV vs PE_NoUV,cytosole,6.55E-07,hit
NUP160,Q12769,Nuclear pore complex protein Nup160,-1.073863571,18.8203886,PE_UV vs PE_NoUV,cytosole,6.67E-07,hit
COPS4,Q9BT78,COP9 signalosome complex subunit 4,-0.989831437,22.31296651,PE_UV vs PE_NoUV,cytosole,7.03E-07,hit
CUTA,O60888,Protein CutA,-1.510421623,21.35301459,PE_UV vs PE_NoUV,cytosole,7.11E-07,hit
PTPN12,Q05209,Tyrosine-protein phosphatase non-receptor type 12,-1.643210408,18.60030137,PE_UV vs PE_NoUV,cytosole,7.30E-07,hit
AHNAK,Q09666,Neuroblast differentiation-associated protein AHNAK,-1.489045048,23.3922989,PE_UV vs PE_NoUV,cytosole,7.39E-07,hit
ATP6V1B2,P21281,"V-type proton ATPase subunit B, brain isoform",-1.201257404,17.8349987,PE_UV vs PE_NoUV,cytosole,7.52E-07,hit
OGA,O60502,Protein O-GlcNAcase,-1.122280949,23.11134263,PE_UV vs PE_NoUV,cytosole,7.69E-07,hit
HPD,P32754,4-hydroxyphenylpyruvate dioxygenase,-1.43736007,23.86705303,PE_UV vs PE_NoUV,cytosole,7.90E-07,hit
IGBP1,P78318,Immunoglobulin-binding protein 1,-1.641874554,19.63139127,PE_UV vs PE_NoUV,cytosole,7.94E-07,hit
DCTPP1,Q9H773,dCTP pyrophosphatase 1,-1.174103598,20.62642557,PE_UV vs PE_NoUV,cytosole,8.02E-07,hit
TNKS1BP1,Q9C0C2,182 kDa tankyrase-1-binding protein,-1.18873047,20.54298075,PE_UV vs PE_NoUV,cytosole,8.26E-07,hit
PPP6R1,Q9UPN7,Serine/threonine-protein phosphatase 6 regulatory subunit 1,-1.456005665,19.69835967,PE_UV vs PE_NoUV,cytosole,8.68E-07,hit
TCERG1,O14776,Transcription elongation regulator 1,-0.902052559,19.77074491,PE_UV vs PE_NoUV,cytosole,8.78E-07,hit
G3BP2,Q9UN86,Ras GTPase-activating protein-binding protein 2,-1.456692176,20.44845932,PE_UV vs PE_NoUV,cytosole,8.88E-07,hit
PPP3CA,Q08209,Protein phosphatase 3 catalytic subunit alpha,-1.141139198,21.78963659,PE_UV vs PE_NoUV,cytosole,8.96E-07,hit
COPS6,Q7L5N1,COP9 signalosome complex subunit 6,-0.991106433,21.76453229,PE_UV vs PE_NoUV,cytosole,9.16E-07,hit
CAPRIN1,Q14444,Caprin-1,-1.636607401,21.59086787,PE_UV vs PE_NoUV,cytosole,9.20E-07,hit
TUBB3,Q13509,Tubulin beta-3 chain,-2.129627283,21.68267994,PE_UV vs PE_NoUV,cytosole,9.33E-07,hit
SF3B2,Q13435,Splicing factor 3B subunit 2,-1.034970031,20.40233427,PE_UV vs PE_NoUV,cytosole,9.92E-07,hit
ASCC3,Q8N3C0,Activating signal cointegrator 1 complex subunit 3,-1.337777506,18.18527817,PE_UV vs PE_NoUV,cytosole,1.06E-06,hit
VARS1,P26640,Valine--tRNA ligase,-0.807868769,24.41506977,PE_UV vs PE_NoUV,cytosole,1.07E-06,hit
HNRNPC,P07910,Heterogeneous nuclear ribonucleoproteins C1/C2,-0.876821466,22.27577987,PE_UV vs PE_NoUV,cytosole,1.09E-06,hit
GEMIN4,P57678,Gem-associated protein 4,-0.934016287,20.80570775,PE_UV vs PE_NoUV,cytosole,1.11E-06,hit
RAB1B,Q9H0U4,Ras-related protein Rab-1B,-1.245393193,19.94151361,PE_UV vs PE_NoUV,cytosole,1.11E-06,hit
HSPA8,P11142,Heat shock cognate 71 kDa protein,-1.084990712,26.24590165,PE_UV vs PE_NoUV,cytosole,1.12E-06,hit
GOT1,P17174,"Aspartate aminotransferase, cytoplasmic",-1.433907338,24.00270041,PE_UV vs PE_NoUV,cytosole,1.13E-06,hit
EPPK1,P58107,Epiplakin,-1.116649963,22.35556489,PE_UV vs PE_NoUV,cytosole,1.20E-06,hit
SHTN1,A0MZ66,Shootin-1,-1.420327116,18.7387362,PE_UV vs PE_NoUV,cytosole,1.20E-06,hit
SYNCRIP,O60506,Heterogeneous nuclear ribonucleoprotein Q,-0.825810987,24.16828037,PE_UV vs PE_NoUV,cytosole,1.22E-06,hit
POLE3,Q9NRF9,DNA polymerase epsilon subunit 3,-1.317658154,17.50435695,PE_UV vs PE_NoUV,cytosole,1.24E-06,hit
RAN,P62826,GTP-binding nuclear protein Ran,-1.22629481,25.22727707,PE_UV vs PE_NoUV,cytosole,1.24E-06,hit
CLTC,Q00610,Clathrin heavy chain 1,-0.996437048,26.28253585,PE_UV vs PE_NoUV,cytosole,1.24E-06,hit
LCMT1,Q9UIC8,Leucine carboxyl methyltransferase 1,-1.142851214,18.81449079,PE_UV vs PE_NoUV,cytosole,1.24E-06,hit
GABPA,Q06546,GA-binding protein alpha chain,-1.345934653,18.81488538,PE_UV vs PE_NoUV,cytosole,1.30E-06,hit
PPAT,Q06203,Amidophosphoribosyltransferase,-1.346793528,21.62518396,PE_UV vs PE_NoUV,cytosole,1.35E-06,hit
ZNRD2,O60232,Protein ZNRD2,-1.772115751,16.99181114,PE_UV vs PE_NoUV,cytosole,1.37E-06,hit
LRBA,P50851,Lipopolysaccharide-responsive and beige-like anchor protein,-1.26648285,20.19286952,PE_UV vs PE_NoUV,cytosole,1.38E-06,hit
NUP107,P57740,Nuclear pore complex protein Nup107,-1.003602524,18.99023165,PE_UV vs PE_NoUV,cytosole,1.40E-06,hit
ARL3,P36405,ADP-ribosylation factor-like protein 3,-1.746676304,18.58836858,PE_UV vs PE_NoUV,cytosole,1.42E-06,hit
PSMC6,P62333,26S proteasome regulatory subunit 10B,-1.293606196,23.46557139,PE_UV vs PE_NoUV,cytosole,1.43E-06,hit
TRIM21,P19474,E3 ubiquitin-protein ligase TRIM21,-1.13764634,17.89257772,PE_UV vs PE_NoUV,cytosole,1.45E-06,hit
PGGT1B,P53609,Geranylgeranyl transferase type-1 subunit beta,-1.427015993,18.52485506,PE_UV vs PE_NoUV,cytosole,1.45E-06,hit
DIMT1,Q9UNQ2,Probable dimethyladenosine transferase,-0.877630193,18.91457135,PE_UV vs PE_NoUV,cytosole,1.48E-06,hit
CSTB,P04080,Cystatin-B,-1.426749142,20.35233603,PE_UV vs PE_NoUV,cytosole,1.49E-06,hit
YTHDF3,Q7Z739,YTH domain-containing family protein 3,-1.196774097,20.29580983,PE_UV vs PE_NoUV,cytosole,1.51E-06,hit
CNN2,Q99439,Calponin-2,-1.328461313,19.57624035,PE_UV vs PE_NoUV,cytosole,1.65E-06,hit
SNRPA1,P09661,U2 small nuclear ribonucleoprotein A',-1.088936972,19.52314832,PE_UV vs PE_NoUV,cytosole,1.67E-06,hit
ARPC4,P59998,Actin-related protein 2/3 complex subunit 4,-1.978333983,20.70265163,PE_UV vs PE_NoUV,cytosole,1.67E-06,hit
DNPH1,O43598,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,-1.506429037,20.86476837,PE_UV vs PE_NoUV,cytosole,1.72E-06,hit
BLVRA,P53004,Biliverdin reductase A,-1.376317992,21.52889697,PE_UV vs PE_NoUV,cytosole,1.83E-06,hit
PEBP1,P30086,Phosphatidylethanolamine-binding protein 1,-1.758208503,21.5781171,PE_UV vs PE_NoUV,cytosole,1.87E-06,hit
PRKACB,P22694,cAMP-dependent protein kinase catalytic subunit beta,-0.989736897,22.37010969,PE_UV vs PE_NoUV,cytosole,1.87E-06,hit
SNRPB,P14678,Small nuclear ribonucleoprotein-associated proteins B and B',-1.437311321,20.3903168,PE_UV vs PE_NoUV,cytosole,1.95E-06,hit
RPS18,P62269,40S ribosomal protein S18,-1.557754051,24.5372557,PE_UV vs PE_NoUV,cytosole,1.96E-06,hit
POP1,Q99575,Ribonucleases P/MRP protein subunit POP1,-0.972004964,19.9467089,PE_UV vs PE_NoUV,cytosole,2.06E-06,hit
RNF114,Q9Y508,E3 ubiquitin-protein ligase RNF114,-1.393788922,15.52891985,PE_UV vs PE_NoUV,cytosole,2.14E-06,hit
SMC3,Q9UQE7,Structural maintenance of chromosomes protein 3,-0.972311429,17.99686766,PE_UV vs PE_NoUV,cytosole,2.20E-06,hit
PPP2R2A,P63151,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,-1.230381143,22.23774718,PE_UV vs PE_NoUV,cytosole,2.20E-06,hit
RPL26,P61254,60S ribosomal protein L26,-1.622709072,24.08318616,PE_UV vs PE_NoUV,cytosole,2.25E-06,hit
FBXO7,Q9Y3I1,F-box only protein 7,-1.396366214,18.56739407,PE_UV vs PE_NoUV,cytosole,2.26E-06,hit
TOE1,Q96GM8,Target of EGR1 protein 1,-1.112731562,18.60732561,PE_UV vs PE_NoUV,cytosole,2.29E-06,hit
CSE1L,P55060,Exportin-2,-0.928638561,25.394106,PE_UV vs PE_NoUV,cytosole,2.36E-06,hit
H2BC12,O60814,Histone H2B type 1-K,-1.494556164,22.1702123,PE_UV vs PE_NoUV,cytosole,2.39E-06,hit
SF3A1,Q15459,Splicing factor 3A subunit 1,-0.870689774,17.9493343,PE_UV vs PE_NoUV,cytosole,2.40E-06,hit
USP10,Q14694,Ubiquitin carboxyl-terminal hydrolase 10,-0.969065549,21.08870496,PE_UV vs PE_NoUV,cytosole,2.42E-06,hit
HUWE1,Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1,-1.059872993,24.26706386,PE_UV vs PE_NoUV,cytosole,2.67E-06,hit
INTS3,Q68E01,Integrator complex subunit 3,-0.91288558,18.58168782,PE_UV vs PE_NoUV,cytosole,2.73E-06,hit
PPP1CA,P62136,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,-0.749249146,22.85638974,PE_UV vs PE_NoUV,cytosole,2.79E-06,hit
CAMSAP2,Q08AD1,Calmodulin-regulated spectrin-associated protein 2,-1.069005819,17.5815579,PE_UV vs PE_NoUV,cytosole,2.83E-06,hit
PSMA3,P25788,Proteasome subunit alpha type-3,-1.085546755,23.78954498,PE_UV vs PE_NoUV,cytosole,2.88E-06,hit
AK6,Q9Y3D8,Adenylate kinase isoenzyme 6,-1.31308752,20.52667894,PE_UV vs PE_NoUV,cytosole,2.96E-06,hit
FXR2,P51116,RNA-binding protein FXR2,-1.240679024,19.97651322,PE_UV vs PE_NoUV,cytosole,3.04E-06,hit
HAT1,O14929,Histone acetyltransferase type B catalytic subunit,-1.081325527,23.52290853,PE_UV vs PE_NoUV,cytosole,3.06E-06,hit
WDR77,Q9BQA1,Methylosome protein 50,-1.071066402,20.70098251,PE_UV vs PE_NoUV,cytosole,3.13E-06,hit
CDKN2A,P42771,Cyclin-dependent kinase inhibitor 2A,-1.341489382,18.1112771,PE_UV vs PE_NoUV,cytosole,3.24E-06,hit
ANKRD17,O75179,Ankyrin repeat domain-containing protein 17,-1.366177948,20.26906399,PE_UV vs PE_NoUV,cytosole,3.29E-06,hit
TFG,Q92734,Protein TFG,-1.71196738,21.53130472,PE_UV vs PE_NoUV,cytosole,3.31E-06,hit
FUBP3,Q96I24,Far upstream element-binding protein 3,-0.878182348,19.12599476,PE_UV vs PE_NoUV,cytosole,3.33E-06,hit
AFAP1,Q8N556,Actin filament-associated protein 1,-0.877887742,18.63589333,PE_UV vs PE_NoUV,cytosole,3.35E-06,hit
ALYREF,Q86V81,THO complex subunit 4,-1.413025627,20.65740516,PE_UV vs PE_NoUV,cytosole,3.45E-06,hit
GLO1,Q04760,Lactoylglutathione lyase,-1.424910939,22.84495498,PE_UV vs PE_NoUV,cytosole,3.48E-06,hit
PAPOLA,P51003,Poly(A) polymerase alpha,-0.755523595,19.86480576,PE_UV vs PE_NoUV,cytosole,3.67E-06,hit
CLTB,P09497,Clathrin light chain B,-1.21840129,19.75328922,PE_UV vs PE_NoUV,cytosole,3.72E-06,hit
COPS5,Q92905,COP9 signalosome complex subunit 5,-0.93918819,20.90259383,PE_UV vs PE_NoUV,cytosole,3.87E-06,hit
HPCAL1,P37235,Hippocalcin-like protein 1,-1.156554879,20.1179838,PE_UV vs PE_NoUV,cytosole,3.88E-06,hit
LGALS3,P17931,Galectin-3,-0.752030802,22.22936659,PE_UV vs PE_NoUV,cytosole,3.92E-06,hit
CPS1,P31327,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",-0.870982842,20.78778193,PE_UV vs PE_NoUV,cytosole,4.06E-06,hit
DDX46,Q7L014,Probable ATP-dependent RNA helicase DDX46,-0.983929338,21.10806146,PE_UV vs PE_NoUV,cytosole,4.28E-06,hit
TBC1D13,Q9NVG8,TBC1 domain family member 13,-1.258755307,20.07172722,PE_UV vs PE_NoUV,cytosole,4.39E-06,hit
H3-3B,P84243,Histone H3.3,-1.025795374,23.01705267,PE_UV vs PE_NoUV,cytosole,4.43E-06,hit
VCP,P55072,Transitional endoplasmic reticulum ATPase,-1.051385354,24.68495067,PE_UV vs PE_NoUV,cytosole,4.90E-06,hit
BYSL,Q13895,Bystin,-1.287723832,20.79435392,PE_UV vs PE_NoUV,cytosole,4.92E-06,hit
CORO1C,Q9ULV4,Coronin-1C,-0.956494607,20.90525685,PE_UV vs PE_NoUV,cytosole,5.04E-06,hit
PTGES3,Q15185,Prostaglandin E synthase 3,-1.179869356,22.49338066,PE_UV vs PE_NoUV,cytosole,5.14E-06,hit
CDC73,Q6P1J9,Parafibromin,-1.191120694,18.60653085,PE_UV vs PE_NoUV,cytosole,5.16E-06,hit
SRSF2,Q01130,Serine/arginine-rich splicing factor 2,-0.926285793,18.97209111,PE_UV vs PE_NoUV,cytosole,5.35E-06,hit
TXN,P10599,Thioredoxin,-1.317838509,22.16289996,PE_UV vs PE_NoUV,cytosole,5.42E-06,hit
MSH2,P43246,DNA mismatch repair protein Msh2,-0.846245658,21.11813786,PE_UV vs PE_NoUV,cytosole,5.51E-06,hit
TUBGCP2,Q9BSJ2,Gamma-tubulin complex component 2,-1.173933893,17.8415449,PE_UV vs PE_NoUV,cytosole,5.60E-06,hit
ELOC,Q15369,Elongin-C,-1.009746654,21.2954091,PE_UV vs PE_NoUV,cytosole,5.61E-06,hit
